Post_ID,Platform,Likes,Comments,Shares,Views,Post_Date
5929,Facebook,6969,941,2405,902109,2023-01-05 02:48:00
5930,LinkedIn,6874,1581,1404,312972,2023-01-05 02:49:00
5931,Facebook,5394,1931,1277,971590,2023-01-05 02:50:00
5932,Twitter,6234,346,1315,404475,2023-01-05 02:51:00
5933,Instagram,1660,684,4761,717638,2023-01-05 02:52:00
5934,LinkedIn,2816,1170,1480,204034,2023-01-05 02:53:00
5935,YouTube,6774,282,3049,580761,2023-01-05 02:54:00
5936,TikTok,9700,1851,1461,463782,2023-01-05 02:55:00
5937,TikTok,7854,715,599,56538,2023-01-05 02:56:00
5938,Twitter,4282,1027,2284,403234,2023-01-05 02:57:00
5939,LinkedIn,3763,1036,3432,518149,2023-01-05 02:58:00
5940,Instagram,7159,1112,4182,827468,2023-01-05 02:59:00
5941,YouTube,5508,212,2007,982605,2023-01-05 03:00:00
5942,Twitter,7237,1509,4903,216254,2023-01-05 03:01:00
5943,YouTube,1393,391,2752,55264,2023-01-05 03:02:00
5944,LinkedIn,1022,1504,792,6072,2023-01-05 03:03:00
5945,LinkedIn,5301,1134,1578,191354,2023-01-05 03:04:00
5946,Instagram,348,1570,4720,91322,2023-01-05 03:05:00
5947,Facebook,8792,243,1098,604148,2023-01-05 03:06:00
5948,Twitter,5478,1377,2772,330266,2023-01-05 03:07:00
5949,YouTube,4842,795,3167,275051,2023-01-05 03:08:00
5950,YouTube,1091,227,1972,649181,2023-01-05 03:09:00
5951,TikTok,9207,1930,3584,316200,2023-01-05 03:10:00
5952,LinkedIn,6807,228,2030,63501,2023-01-05 03:11:00
5953,YouTube,9901,240,611,642066,2023-01-05 03:12:00
5954,YouTube,1870,1489,3844,352947,2023-01-05 03:13:00
5955,YouTube,7223,113,2907,797804,2023-01-05 03:14:00
5956,Facebook,1363,1143,4445,985422,2023-01-05 03:15:00
5957,YouTube,8220,698,2132,499557,2023-01-05 03:16:00
5958,LinkedIn,1672,1798,2407,584362,2023-01-05 03:17:00
5959,Instagram,2158,1138,4453,616688,2023-01-05 03:18:00
5960,TikTok,5121,589,194,470379,2023-01-05 03:19:00
5961,TikTok,6247,1588,787,611665,2023-01-05 03:20:00
5962,Facebook,956,227,784,734169,2023-01-05 03:21:00
5963,Twitter,8882,1078,4238,517494,2023-01-05 03:22:00
5964,Facebook,3988,859,4455,491273,2023-01-05 03:23:00
5965,Instagram,1148,874,810,589242,2023-01-05 03:24:00
5966,Instagram,4021,1814,4844,187480,2023-01-05 03:25:00
5967,Twitter,161,1036,147,720477,2023-01-05 03:26:00
5968,Instagram,7449,617,3090,715654,2023-01-05 03:27:00
5969,Instagram,3783,348,3265,510429,2023-01-05 03:28:00
5970,Facebook,9177,5,4184,578762,2023-01-05 03:29:00
5971,Facebook,5616,237,1057,152018,2023-01-05 03:30:00
5972,Twitter,1962,1550,67,935223,2023-01-05 03:31:00
5973,Twitter,2526,827,2694,255790,2023-01-05 03:32:00
5974,Facebook,8352,1621,1317,293456,2023-01-05 03:33:00
5975,Facebook,6708,156,4648,129953,2023-01-05 03:34:00
5976,TikTok,6639,1021,641,421015,2023-01-05 03:35:00
5977,Twitter,1008,1403,3638,803128,2023-01-05 03:36:00
5978,LinkedIn,9234,1135,1405,673000,2023-01-05 03:37:00
5979,Twitter,6859,1431,4332,84179,2023-01-05 03:38:00
5980,Twitter,213,1142,63,566715,2023-01-05 03:39:00
5981,TikTok,6653,441,879,531259,2023-01-05 03:40:00
5982,LinkedIn,8540,533,3620,344105,2023-01-05 03:41:00
5983,YouTube,6886,407,4563,291044,2023-01-05 03:42:00
5984,Twitter,9675,750,553,760304,2023-01-05 03:43:00
5985,Instagram,3087,388,925,238233,2023-01-05 03:44:00
5986,YouTube,9683,1068,2433,899020,2023-01-05 03:45:00
5987,TikTok,8857,1180,2160,527249,2023-01-05 03:46:00
5988,LinkedIn,3438,483,783,199409,2023-01-05 03:47:00
5989,YouTube,6579,1803,1308,251956,2023-01-05 03:48:00
5990,Facebook,8822,1630,3032,199437,2023-01-05 03:49:00
5991,YouTube,2410,526,3622,11986,2023-01-05 03:50:00
5992,TikTok,3362,1625,2070,886255,2023-01-05 03:51:00
5993,Instagram,1898,1055,1139,486407,2023-01-05 03:52:00
5994,YouTube,3128,277,4715,635385,2023-01-05 03:53:00
5995,Instagram,9081,1911,2107,322585,2023-01-05 03:54:00
5996,Facebook,4570,25,1660,528817,2023-01-05 03:55:00
5997,Twitter,6133,116,656,202231,2023-01-05 03:56:00
5998,TikTok,1087,1511,50,8627,2023-01-05 03:57:00
5999,YouTube,9451,163,3044,803002,2023-01-05 03:58:00
6000,Facebook,1477,913,2404,603859,2023-01-05 03:59:00
6001,Facebook,9217,480,2925,376620,2023-01-05 04:00:00
6002,LinkedIn,3229,1925,1416,46658,2023-01-05 04:01:00
6003,LinkedIn,8529,1860,825,220541,2023-01-05 04:02:00
6004,LinkedIn,1372,454,2232,434264,2023-01-05 04:03:00
6005,Twitter,4890,1482,3052,947269,2023-01-05 04:04:00
6006,Twitter,7764,1528,4755,444195,2023-01-05 04:05:00
6007,Instagram,954,1805,1832,294491,2023-01-05 04:06:00
6008,Instagram,6820,474,3463,418517,2023-01-05 04:07:00
6009,TikTok,7755,1657,1936,94214,2023-01-05 04:08:00
6010,TikTok,519,1759,4131,478578,2023-01-05 04:09:00
6011,YouTube,6032,763,1784,498731,2023-01-05 04:10:00
6012,Facebook,7750,1464,1970,277318,2023-01-05 04:11:00
6013,YouTube,1156,997,134,533152,2023-01-05 04:12:00
6014,Facebook,2000,923,1074,684320,2023-01-05 04:13:00
6015,Twitter,2757,1514,3729,382030,2023-01-05 04:14:00
6016,Instagram,5797,1067,3243,927388,2023-01-05 04:15:00
6017,Instagram,8054,327,1728,343344,2023-01-05 04:16:00
6018,Instagram,303,35,2830,351702,2023-01-05 04:17:00
6019,LinkedIn,8339,1384,4959,615729,2023-01-05 04:18:00
6020,LinkedIn,2191,1036,4868,594677,2023-01-05 04:19:00
6021,Twitter,9687,1792,13,162607,2023-01-05 04:20:00
6022,Facebook,5994,341,4161,856928,2023-01-05 04:21:00
6023,Facebook,974,68,4657,967029,2023-01-05 04:22:00
6024,Instagram,9469,42,151,500672,2023-01-05 04:23:00
6025,TikTok,5811,1255,3700,362038,2023-01-05 04:24:00
6026,YouTube,9816,1431,260,231757,2023-01-05 04:25:00
6027,LinkedIn,7340,593,489,455317,2023-01-05 04:26:00
6028,LinkedIn,9412,1961,1230,246810,2023-01-05 04:27:00
6029,Twitter,1248,173,4673,661553,2023-01-05 04:28:00
6030,Instagram,1242,518,2954,237227,2023-01-05 04:29:00
6031,LinkedIn,1496,1822,3011,871202,2023-01-05 04:30:00
6032,Instagram,5683,561,4718,909217,2023-01-05 04:31:00
6033,Facebook,1356,1459,1846,157970,2023-01-05 04:32:00
6034,Facebook,9998,881,4191,914646,2023-01-05 04:33:00
6035,LinkedIn,5779,1402,2429,367490,2023-01-05 04:34:00
6036,Instagram,5305,1019,3456,788028,2023-01-05 04:35:00
6037,Twitter,2104,971,3056,866688,2023-01-05 04:36:00
6038,Facebook,1843,173,4723,581203,2023-01-05 04:37:00
6039,YouTube,3823,1707,4004,941911,2023-01-05 04:38:00
6040,Twitter,6054,1922,2944,268642,2023-01-05 04:39:00
6041,LinkedIn,5790,1182,1834,8834,2023-01-05 04:40:00
6042,YouTube,9937,177,2571,337045,2023-01-05 04:41:00
6043,Facebook,7073,1786,2773,216342,2023-01-05 04:42:00
6044,TikTok,6616,899,718,342841,2023-01-05 04:43:00
6045,Twitter,8071,824,3080,768283,2023-01-05 04:44:00
6046,TikTok,5020,1949,1800,604409,2023-01-05 04:45:00
6047,LinkedIn,9330,1069,4020,392570,2023-01-05 04:46:00
6048,Facebook,8065,867,159,613162,2023-01-05 04:47:00
6049,TikTok,3704,1890,3931,208739,2023-01-05 04:48:00
6050,Facebook,3955,656,2851,345582,2023-01-05 04:49:00
6051,YouTube,3224,101,998,951230,2023-01-05 04:50:00
6052,Facebook,1343,273,4528,43244,2023-01-05 04:51:00
6053,Twitter,8256,1090,2490,109325,2023-01-05 04:52:00
6054,LinkedIn,6323,1107,3658,577980,2023-01-05 04:53:00
6055,Facebook,3152,67,2657,536757,2023-01-05 04:54:00
6056,Twitter,2481,1516,1080,687544,2023-01-05 04:55:00
6057,Twitter,3244,1589,3186,466114,2023-01-05 04:56:00
6058,LinkedIn,6934,1745,1225,424037,2023-01-05 04:57:00
6059,Facebook,6747,908,2807,752613,2023-01-05 04:58:00
6060,YouTube,8938,1213,3062,585129,2023-01-05 04:59:00
6061,Facebook,9296,826,3016,624295,2023-01-05 05:00:00
6062,LinkedIn,9421,1822,4453,266441,2023-01-05 05:01:00
6063,YouTube,5036,1823,212,877453,2023-01-05 05:02:00
6064,Twitter,1461,1470,2868,180114,2023-01-05 05:03:00
6065,YouTube,5409,219,1479,513083,2023-01-05 05:04:00
6066,YouTube,5265,1694,3846,382125,2023-01-05 05:05:00
6067,Twitter,9020,1908,3608,838428,2023-01-05 05:06:00
6068,TikTok,9622,1482,179,515289,2023-01-05 05:07:00
6069,YouTube,4983,863,3551,695953,2023-01-05 05:08:00
6070,Facebook,2202,1383,1522,444508,2023-01-05 05:09:00
6071,YouTube,8323,1795,2863,632279,2023-01-05 05:10:00
6072,YouTube,6371,1360,920,150023,2023-01-05 05:11:00
6073,LinkedIn,281,852,221,576108,2023-01-05 05:12:00
6074,Facebook,4459,1721,1504,114080,2023-01-05 05:13:00
6075,LinkedIn,6020,884,4774,587788,2023-01-05 05:14:00
6076,LinkedIn,5565,170,983,129234,2023-01-05 05:15:00
6077,YouTube,1759,1068,234,360990,2023-01-05 05:16:00
6078,Instagram,8891,1038,3685,309994,2023-01-05 05:17:00
6079,YouTube,314,958,1403,657025,2023-01-05 05:18:00
6080,TikTok,4947,380,3835,999902,2023-01-05 05:19:00
6081,Twitter,1313,712,1523,289794,2023-01-05 05:20:00
6082,Facebook,1566,416,3325,865560,2023-01-05 05:21:00
6083,YouTube,7295,740,4960,905895,2023-01-05 05:22:00
6084,Facebook,4281,1724,3000,61695,2023-01-05 05:23:00
6085,Instagram,2484,960,2495,567160,2023-01-05 05:24:00
6086,Instagram,5208,175,4583,397502,2023-01-05 05:25:00
6087,TikTok,3968,348,3970,75310,2023-01-05 05:26:00
6088,LinkedIn,7742,1783,2436,927482,2023-01-05 05:27:00
6089,TikTok,704,1911,2046,657434,2023-01-05 05:28:00
6090,Instagram,3423,298,1309,853167,2023-01-05 05:29:00
6091,Twitter,1161,149,4233,909760,2023-01-05 05:30:00
6092,YouTube,6788,453,3671,586269,2023-01-05 05:31:00
6093,Twitter,8727,1086,1067,872068,2023-01-05 05:32:00
6094,Instagram,7635,1469,3847,735867,2023-01-05 05:33:00
6095,LinkedIn,4251,718,1420,721721,2023-01-05 05:34:00
6096,TikTok,1504,466,3752,560564,2023-01-05 05:35:00
6097,TikTok,8535,269,1957,395408,2023-01-05 05:36:00
6098,YouTube,705,693,4862,155864,2023-01-05 05:37:00
6099,LinkedIn,8642,837,82,261187,2023-01-05 05:38:00
6100,TikTok,5778,799,3231,371908,2023-01-05 05:39:00
6101,Instagram,4310,838,2788,187123,2023-01-05 05:40:00
6102,LinkedIn,2580,800,742,250653,2023-01-05 05:41:00
6103,Facebook,574,706,2111,926130,2023-01-05 05:42:00
6104,YouTube,8222,1043,824,342418,2023-01-05 05:43:00
6105,Instagram,9835,1291,1672,121576,2023-01-05 05:44:00
6106,Facebook,9314,483,2407,642738,2023-01-05 05:45:00
6107,Twitter,6492,1306,2817,950574,2023-01-05 05:46:00
6108,YouTube,8379,291,4043,294332,2023-01-05 05:47:00
6109,Instagram,6343,1431,2865,798916,2023-01-05 05:48:00
6110,Instagram,8978,710,2875,177980,2023-01-05 05:49:00
6111,YouTube,3376,1903,2941,752935,2023-01-05 05:50:00
6112,TikTok,8418,749,2299,543198,2023-01-05 05:51:00
6113,TikTok,117,1550,4090,150550,2023-01-05 05:52:00
6114,LinkedIn,8426,309,89,741187,2023-01-05 05:53:00
6115,TikTok,8269,933,2777,816189,2023-01-05 05:54:00
6116,Facebook,2902,1851,3515,521215,2023-01-05 05:55:00
6117,TikTok,9390,610,2192,78834,2023-01-05 05:56:00
6118,Facebook,2020,888,4846,566179,2023-01-05 05:57:00
6119,LinkedIn,1022,1989,4677,148057,2023-01-05 05:58:00
6120,Twitter,3924,1024,676,136402,2023-01-05 05:59:00
6121,Instagram,4747,103,4489,696661,2023-01-05 06:00:00
6122,Instagram,8889,1217,3684,36659,2023-01-05 06:01:00
6123,LinkedIn,4554,1604,1394,876847,2023-01-05 06:02:00
6124,Facebook,9397,89,2811,406457,2023-01-05 06:03:00
6125,Facebook,3987,1918,318,548901,2023-01-05 06:04:00
6126,Twitter,658,243,2329,330577,2023-01-05 06:05:00
6127,TikTok,7593,128,1684,53158,2023-01-05 06:06:00
6128,LinkedIn,4823,371,4478,357549,2023-01-05 06:07:00
6129,YouTube,1659,287,2431,851937,2023-01-05 06:08:00
6130,Instagram,1980,1460,3572,5884,2023-01-05 06:09:00
6131,Facebook,6137,1204,1561,878816,2023-01-05 06:10:00
6132,YouTube,2229,1081,4104,233636,2023-01-05 06:11:00
6133,Facebook,9589,983,3334,340766,2023-01-05 06:12:00
6134,Instagram,6924,896,3679,849786,2023-01-05 06:13:00
6135,TikTok,9278,592,2261,301378,2023-01-05 06:14:00
6136,LinkedIn,4292,494,4835,723832,2023-01-05 06:15:00
6137,YouTube,4142,1079,4658,545905,2023-01-05 06:16:00
6138,Instagram,2495,45,995,56283,2023-01-05 06:17:00
6139,Facebook,1392,1321,744,797811,2023-01-05 06:18:00
6140,YouTube,73,1714,1136,782101,2023-01-05 06:19:00
6141,LinkedIn,5442,72,4432,813412,2023-01-05 06:20:00
6142,Instagram,7701,1423,4499,753756,2023-01-05 06:21:00
6143,Facebook,6389,27,4107,140710,2023-01-05 06:22:00
6144,Instagram,572,1897,2675,274873,2023-01-05 06:23:00
6145,YouTube,1849,1131,871,201786,2023-01-05 06:24:00
6146,Instagram,2955,1588,647,210271,2023-01-05 06:25:00
6147,YouTube,2578,1029,2835,20381,2023-01-05 06:26:00
6148,Twitter,2464,1249,3677,359229,2023-01-05 06:27:00
6149,TikTok,9212,1912,2667,517250,2023-01-05 06:28:00
6150,YouTube,2198,346,170,634234,2023-01-05 06:29:00
6151,Twitter,6477,760,4519,137984,2023-01-05 06:30:00
6152,YouTube,8502,1503,4307,988547,2023-01-05 06:31:00
6153,Instagram,4944,312,2392,116263,2023-01-05 06:32:00
6154,TikTok,6720,781,3896,775776,2023-01-05 06:33:00
6155,TikTok,1534,1252,976,760828,2023-01-05 06:34:00
6156,YouTube,3571,1218,585,605087,2023-01-05 06:35:00
6157,YouTube,5137,260,2238,905194,2023-01-05 06:36:00
6158,Instagram,321,1644,244,790078,2023-01-05 06:37:00
6159,Twitter,6219,1756,766,851012,2023-01-05 06:38:00
6160,LinkedIn,5785,249,1328,389844,2023-01-05 06:39:00
6161,Facebook,644,1677,2738,941931,2023-01-05 06:40:00
6162,Instagram,1696,1418,1108,85724,2023-01-05 06:41:00
6163,Facebook,3041,1751,1511,568143,2023-01-05 06:42:00
6164,LinkedIn,712,434,1870,313523,2023-01-05 06:43:00
6165,LinkedIn,759,957,4497,191774,2023-01-05 06:44:00
6166,YouTube,8219,1685,1900,830601,2023-01-05 06:45:00
6167,Twitter,2741,175,3561,715637,2023-01-05 06:46:00
6168,Instagram,1504,1879,1898,352110,2023-01-05 06:47:00
6169,Facebook,1901,1377,3543,26845,2023-01-05 06:48:00
6170,Twitter,3290,732,709,209816,2023-01-05 06:49:00
6171,Twitter,2060,1108,2538,685342,2023-01-05 06:50:00
6172,LinkedIn,2454,267,4454,388398,2023-01-05 06:51:00
6173,TikTok,4447,574,4860,279242,2023-01-05 06:52:00
6174,Twitter,7426,611,4567,362901,2023-01-05 06:53:00
6175,Twitter,2548,439,3892,329993,2023-01-05 06:54:00
6176,TikTok,9201,42,2546,995976,2023-01-05 06:55:00
6177,Facebook,3720,1974,2291,741323,2023-01-05 06:56:00
6178,Instagram,3158,1325,3381,676523,2023-01-05 06:57:00
6179,Instagram,5729,342,3348,632348,2023-01-05 06:58:00
6180,YouTube,6290,1081,1045,118016,2023-01-05 06:59:00
6181,Twitter,1156,190,4078,228004,2023-01-05 07:00:00
6182,LinkedIn,1974,1311,4622,597716,2023-01-05 07:01:00
6183,Instagram,5283,1136,3523,79197,2023-01-05 07:02:00
6184,Facebook,7034,976,2121,681575,2023-01-05 07:03:00
6185,YouTube,3461,484,3480,418015,2023-01-05 07:04:00
6186,LinkedIn,7038,1816,3879,648995,2023-01-05 07:05:00
6187,LinkedIn,7739,1790,1449,13879,2023-01-05 07:06:00
6188,Twitter,4215,664,2332,181362,2023-01-05 07:07:00
6189,LinkedIn,7286,1367,2585,909421,2023-01-05 07:08:00
6190,Facebook,2495,1888,2980,341768,2023-01-05 07:09:00
6191,TikTok,2689,1014,4021,930773,2023-01-05 07:10:00
6192,Instagram,5437,136,2065,333236,2023-01-05 07:11:00
6193,TikTok,6260,241,2730,952914,2023-01-05 07:12:00
6194,LinkedIn,8695,1795,3069,290197,2023-01-05 07:13:00
6195,Twitter,152,641,4017,379288,2023-01-05 07:14:00
6196,Instagram,1406,961,498,423479,2023-01-05 07:15:00
6197,TikTok,1349,1076,2024,680623,2023-01-05 07:16:00
6198,Twitter,4910,788,541,531705,2023-01-05 07:17:00
6199,YouTube,8774,747,2781,353098,2023-01-05 07:18:00
6200,TikTok,7840,863,371,109365,2023-01-05 07:19:00
6201,Twitter,171,1568,109,360788,2023-01-05 07:20:00
6202,LinkedIn,8890,396,4982,303352,2023-01-05 07:21:00
6203,Facebook,5153,488,986,214626,2023-01-05 07:22:00
6204,LinkedIn,1111,795,4509,932037,2023-01-05 07:23:00
6205,Instagram,6166,526,4042,281818,2023-01-05 07:24:00
6206,YouTube,7267,639,4528,238008,2023-01-05 07:25:00
6207,Facebook,3754,198,3905,33326,2023-01-05 07:26:00
6208,TikTok,5797,1304,4823,257012,2023-01-05 07:27:00
6209,TikTok,2591,1432,3201,913445,2023-01-05 07:28:00
6210,TikTok,9123,1263,1168,872299,2023-01-05 07:29:00
6211,YouTube,3008,189,2422,546541,2023-01-05 07:30:00
6212,TikTok,524,1196,2149,368197,2023-01-05 07:31:00
6213,Instagram,2479,1403,3174,189972,2023-01-05 07:32:00
6214,YouTube,8691,135,391,844340,2023-01-05 07:33:00
6215,YouTube,5318,1788,3645,108857,2023-01-05 07:34:00
6216,YouTube,2612,370,3564,269046,2023-01-05 07:35:00
6217,Facebook,4623,398,779,987217,2023-01-05 07:36:00
6218,LinkedIn,7754,788,1737,261596,2023-01-05 07:37:00
6219,Twitter,8974,1013,3185,819825,2023-01-05 07:38:00
6220,Facebook,2797,1434,2334,299847,2023-01-05 07:39:00
6221,TikTok,7297,646,1649,227054,2023-01-05 07:40:00
6222,TikTok,5101,1003,271,988632,2023-01-05 07:41:00
6223,TikTok,5820,675,3805,41386,2023-01-05 07:42:00
6224,LinkedIn,1793,453,4838,320755,2023-01-05 07:43:00
6225,Facebook,2744,234,1462,870696,2023-01-05 07:44:00
6226,YouTube,5613,871,2842,461299,2023-01-05 07:45:00
6227,Twitter,6338,169,4634,11227,2023-01-05 07:46:00
6228,Twitter,352,717,153,44139,2023-01-05 07:47:00
6229,YouTube,2766,286,3651,201508,2023-01-05 07:48:00
6230,Instagram,3796,117,740,127236,2023-01-05 07:49:00
6231,Twitter,110,790,2892,509196,2023-01-05 07:50:00
6232,YouTube,120,1340,3381,126067,2023-01-05 07:51:00
6233,Twitter,1420,247,54,689903,2023-01-05 07:52:00
6234,YouTube,9605,1553,1581,742324,2023-01-05 07:53:00
6235,YouTube,6511,1054,1014,34238,2023-01-05 07:54:00
6236,Instagram,4162,871,425,665079,2023-01-05 07:55:00
6237,Twitter,4150,1400,1051,469827,2023-01-05 07:56:00
6238,Facebook,6820,986,1833,746468,2023-01-05 07:57:00
6239,Twitter,3646,569,606,107632,2023-01-05 07:58:00
6240,Twitter,3337,707,225,454445,2023-01-05 07:59:00
6241,Twitter,2609,1962,957,361407,2023-01-05 08:00:00
6242,LinkedIn,9237,477,989,526268,2023-01-05 08:01:00
6243,Twitter,3240,460,1922,932872,2023-01-05 08:02:00
6244,Twitter,9527,288,4523,556399,2023-01-05 08:03:00
6245,Facebook,8148,936,1779,128062,2023-01-05 08:04:00
6246,LinkedIn,9379,658,2617,793030,2023-01-05 08:05:00
6247,LinkedIn,3005,1111,1226,882377,2023-01-05 08:06:00
6248,Twitter,7282,522,369,537622,2023-01-05 08:07:00
6249,YouTube,8487,649,3823,675845,2023-01-05 08:08:00
6250,LinkedIn,5045,1015,2551,678203,2023-01-05 08:09:00
6251,Facebook,7571,1723,1572,891175,2023-01-05 08:10:00
6252,YouTube,1607,1689,1332,656031,2023-01-05 08:11:00
6253,Twitter,6673,242,1757,752347,2023-01-05 08:12:00
6254,LinkedIn,9764,1336,1031,169266,2023-01-05 08:13:00
6255,YouTube,2370,144,2836,218877,2023-01-05 08:14:00
6256,Twitter,1509,1449,251,14859,2023-01-05 08:15:00
6257,LinkedIn,8177,200,4488,262670,2023-01-05 08:16:00
6258,TikTok,3558,1186,345,201372,2023-01-05 08:17:00
6259,LinkedIn,2484,874,2873,15975,2023-01-05 08:18:00
6260,YouTube,798,1755,647,288243,2023-01-05 08:19:00
6261,LinkedIn,7676,630,387,411605,2023-01-05 08:20:00
6262,Instagram,9334,189,97,163659,2023-01-05 08:21:00
6263,Twitter,8618,1336,1099,993355,2023-01-05 08:22:00
6264,Twitter,8414,310,3461,187670,2023-01-05 08:23:00
6265,TikTok,6234,457,3516,90376,2023-01-05 08:24:00
6266,Instagram,5371,190,4203,276579,2023-01-05 08:25:00
6267,Facebook,7062,1371,3665,457787,2023-01-05 08:26:00
6268,TikTok,8174,1351,2156,251415,2023-01-05 08:27:00
6269,TikTok,9353,1927,4681,293268,2023-01-05 08:28:00
6270,TikTok,6473,1041,546,779425,2023-01-05 08:29:00
6271,YouTube,2668,1355,1909,841958,2023-01-05 08:30:00
6272,Instagram,4354,1589,4648,943732,2023-01-05 08:31:00
6273,TikTok,1072,895,3619,612673,2023-01-05 08:32:00
6274,Instagram,6126,1941,393,134472,2023-01-05 08:33:00
6275,LinkedIn,5183,108,1839,956945,2023-01-05 08:34:00
6276,Twitter,5186,1143,3052,788734,2023-01-05 08:35:00
6277,Facebook,393,1563,857,212595,2023-01-05 08:36:00
6278,YouTube,6918,1239,3176,91431,2023-01-05 08:37:00
6279,Twitter,6388,102,3485,677759,2023-01-05 08:38:00
6280,TikTok,125,1791,4427,494375,2023-01-05 08:39:00
6281,TikTok,7693,114,1147,124046,2023-01-05 08:40:00
6282,Facebook,5162,881,544,20432,2023-01-05 08:41:00
6283,Facebook,5072,1240,2654,746994,2023-01-05 08:42:00
6284,LinkedIn,1947,657,3528,592986,2023-01-05 08:43:00
6285,Twitter,8721,580,4762,366749,2023-01-05 08:44:00
6286,LinkedIn,8415,1684,4723,105439,2023-01-05 08:45:00
6287,YouTube,3225,308,135,241139,2023-01-05 08:46:00
6288,Facebook,8579,430,203,41301,2023-01-05 08:47:00
6289,TikTok,1997,908,1022,276517,2023-01-05 08:48:00
6290,TikTok,6386,1918,548,812081,2023-01-05 08:49:00
6291,YouTube,9292,723,1025,998437,2023-01-05 08:50:00
6292,YouTube,3680,1755,1086,503243,2023-01-05 08:51:00
6293,YouTube,220,1194,1263,647552,2023-01-05 08:52:00
6294,Twitter,9244,629,2428,493733,2023-01-05 08:53:00
6295,LinkedIn,2609,1089,2644,500938,2023-01-05 08:54:00
6296,Twitter,1641,712,2111,738449,2023-01-05 08:55:00
6297,Facebook,4294,1544,1255,213493,2023-01-05 08:56:00
6298,Instagram,2318,622,1102,322812,2023-01-05 08:57:00
6299,Facebook,4023,1201,3659,946525,2023-01-05 08:58:00
6300,Instagram,6681,1135,1995,149895,2023-01-05 08:59:00
6301,Instagram,4582,345,2491,831735,2023-01-05 09:00:00
6302,Facebook,3208,597,4724,526023,2023-01-05 09:01:00
6303,Instagram,9235,247,2489,9699,2023-01-05 09:02:00
6304,TikTok,7511,22,1093,888443,2023-01-05 09:03:00
6305,Instagram,2143,1391,1019,912708,2023-01-05 09:04:00
6306,LinkedIn,850,92,780,622415,2023-01-05 09:05:00
6307,TikTok,5528,321,4936,37803,2023-01-05 09:06:00
6308,LinkedIn,6360,1368,456,321921,2023-01-05 09:07:00
6309,Facebook,1661,119,49,145319,2023-01-05 09:08:00
6310,LinkedIn,5596,35,3964,89694,2023-01-05 09:09:00
6311,Instagram,3913,240,4252,660481,2023-01-05 09:10:00
6312,LinkedIn,5854,1418,1249,158652,2023-01-05 09:11:00
6313,Instagram,4902,1274,476,292583,2023-01-05 09:12:00
6314,TikTok,4895,404,948,417391,2023-01-05 09:13:00
6315,Instagram,1879,424,927,319933,2023-01-05 09:14:00
6316,YouTube,7838,1399,96,49375,2023-01-05 09:15:00
6317,TikTok,653,1791,344,82918,2023-01-05 09:16:00
6318,Instagram,8968,1769,4543,915217,2023-01-05 09:17:00
6319,TikTok,9629,151,3434,666377,2023-01-05 09:18:00
6320,YouTube,3377,952,1740,763516,2023-01-05 09:19:00
6321,YouTube,8595,1096,4976,334188,2023-01-05 09:20:00
6322,LinkedIn,4394,1712,573,647776,2023-01-05 09:21:00
6323,Facebook,7515,1862,2978,275832,2023-01-05 09:22:00
6324,YouTube,8421,122,1312,859875,2023-01-05 09:23:00
6325,LinkedIn,5545,447,1942,857671,2023-01-05 09:24:00
6326,Facebook,7920,1534,531,717842,2023-01-05 09:25:00
